date,campaign_id,channel,impressions,clicks,sessions,spend_vnd,leads_reported,source_platform
2026-02-10,MC001,Google Ads,265,15,13,244000.0,0,GA4
2026-02-11,MC001,Google Ads,366,19,17,313000.0,0,GA4
2026-02-12,MC001,Google Ads,502,29,26,352000.0,0,Google Ads
2026-02-13,MC001,Google Ads,284,14,13,218000.0,0,Google Ads
2026-02-14,MC001,Google Ads,106,4,4,68000.0,0,CRM
2026-02-15,MC001,GAds,83,4,5,48000.0,1,CRM
2026-02-16,MC001,Google Ads,330,16,15,223000.0,0,GA4
2026-02-17,MC001,Google Ads,388,18,18,235000.0,0,GA4
2026-02-18,MC001,Google Ads,244,14,16,190000.0,0,GA4
2026-02-19,MC001,Google Ads,374,17,18,216000.0,0,CRM
2026-02-20,MC001,Google Ads,322,19,16,327000.0,1,GA4
2026-02-21,MC001,Google Ads,144,7,8,108000.0,0,Google Ads
2026-02-22,MC001,Google Ads,147,6,8,77000.0,0,Manual
2026-02-23,MC001,Google Ads,217,14,15,243000.0,3,GA4
2026-02-24,MC001,Google Ads,390,24,21,300000.0,0,GA4
2026-02-25,MC001,Google Ads,223,15,16,251000.0,2,CRM
2026-02-26,MC001,Google Ads,424,25,24,391000.0,0,GA4
2026-02-27,MC001,Google Ads,468,21,20,358000.0,2,Manual
2026-02-28,MC001,Google Ads,270,11,10,189000.0,0,Google Ads
2026-03-01,MC001,Google Ads,209,12,13,169000.0,1,CRM
2026-03-02,MC001,Google Ads,700,35,33,551000.0,0,Manual
2026-03-03,MC001,Google Ads,412,22,22,289000.0,0,Meta
2026-03-04,MC001,Google Ads,293,17,19,194000.0,1,Google Ads
2026-03-05,MC001,Paid Search,554,33,30,428000.0,0,CRM
2026-03-06,MC001,Google Ads,534,30,28,468000.0,1,GA4
2026-03-07,MC001,Google Ads,265,11,11,134000.0,0,GA4
2026-03-08,MC001,Google Ads,271,18,15,294000.0,0,CRM
2026-03-09,MC001,Google Ads,419,24,28,336000.0,1,GA4
2026-03-10,MC001,Google Ads,385,19,18,283000.0,0,Google Ads
2026-03-11,MC001,Google Ads,472,21,23,340000.0,1,Meta
2026-03-12,MC001,GAds,497,28,27,346000.0,1,CRM
2026-03-13,MC001,Google Ads,503,23,23,326000.0,0,Meta
2026-03-14,MC001,Google Ads,209,12,11,175000.0,0,GA4
2026-03-15,MC001,Google Ads,231,10,13,117000.0,0,CRM
2026-03-16,MC001,Google Ads,387,25,24,371000.0,0,Manual
2026-03-17,MC001,Google Ads,531,34,32,389000.0,0,CRM
2026-03-18,MC001,Google Ads,539,28,31,345000.0,0,Manual
2026-03-19,MC001,Google Ads,615,26,25,292000.0,1,CRM
2026-03-20,MC001,Google Ads,465,23,22,340000.0,0,Google Ads
2026-03-21,MC001,Google Ads,304,16,15,252000.0,0,Meta
2026-03-22,MC001,Google Ads,256,12,13,153000.0,0,Manual
2026-03-23,MC001,Google Ads,408,22,19,359000.0,1,Meta
2026-03-24,MC001,Google Ads,411,21,19,295000.0,0,GA4
2026-03-25,MC001,Google Ads,459,23,25,335000.0,1,Manual
2026-03-26,MC001,Google Ads,696,34,31,500000.0,0,Manual
2026-03-27,MC001,Google Ads,425,23,23,329000.0,1,CRM
2026-03-28,MC001,Google Ads,329,17,16,257000.0,0,CRM
2026-03-29,MC001,Google Ads,227,13,15,197000.0,2,CRM
2026-03-30,MC001,Google Ads,533,28,28,356000.0,1,GA4
2026-03-31,MC001,GAds,507,28,26,342000.0,1,Manual
2026-04-01,MC001,Google Ads,424,21,23,286000.0,0,CRM
2026-04-02,MC001,Google Ads,463,26,21,308000.0,1,Manual
2026-04-03,MC001,Google Ads,545,32,28,520000.0,0,GA4
2026-04-04,MC001,GAds,311,15,14,245000.0,0,CRM
05/04/2026,MC001,Google Ads,210,10,9,120000.0,1,CRM
2026-04-06,MC001,Google Ads,659,28,29,418000.0,0,GA4
2026-04-07,MC001,Google Ads,447,32,30,484000.0,1,Manual
2026-04-08,MC001,Google Ads,496,31,28,381000.0,0,GA4
2026-04-09,MC001,Google Ads,335,23,26,279000.0,0,Google Ads
2026-04-10,MC001,Google Ads,347,21,23,288000.0,0,GA4
2026-04-11,MC001,Google Ads,223,14,13,220000.0,0,GA4
2026-04-12,MC001,Google Ads,267,14,13,158000.0,0,Google Ads
2026-04-13,MC001,Google Ads,801,35,33,429000.0,1,Manual
2026-04-14,MC001,Google Ads,507,27,31,428000.0,1,Meta
2026-04-15,MC001,Google Ads,573,30,28,451000.0,0,GA4
2026-04-16,MC001,Google Ads,624,35,31,445000.0,2,Meta
2026-04-17,MC001,Google Ads,318,17,16,255000.0,1,GA4
2026-04-18,MC001,Google Ads,176,9,10,146000.0,0,Google Ads
2026-04-19,MC001,Google Ads,213,10,10,116000.0,0,GA4
2026-04-20,MC001,GAds,399,25,24,320000.0,0,CRM
2026-04-21,MC001,Google Ads,683,44,37,720000.0,0,Meta
2026-04-22,MC001,Google Ads,826,34,32,477000.0,0,CRM
2026-04-23,MC001,Google Ads,479,28,25,407000.0,0,GA4
2026-04-24,MC001,Google Ads,432,24,27,270000.0,1,Meta
2026-04-25,MC001,Google Ads,250,15,13,243000.0,0,Meta
2026-04-26,MC001,Google Ads,345,13,14,187000.0,1,GA4
2026-04-27,MC001,Google Ads,554,32,28,361000.0,1,GA4
2026-04-28,MC001,Google Ads,661,34,35,397000.0,0,CRM
2026-04-29,MC001,Google ads,466,31,28,423000.0,2,CRM
2026-04-30,MC001,Google Ads,783,34,29,427000.0,0,Manual
2026-05-01,MC001,Google Ads,641,30,29,402000.0,0,Meta
2026-05-02,MC001,Google Ads,293,16,17,216000.0,0,Google Ads
2026-05-03,MC001,Google Ads,118,6,6,82000.0,0,Google Ads
2026-05-04,MC001,Google Ads,529,26,25,344000.0,0,GA4
2026-05-05,MC001,Google Ads,598,29,28,461000.0,0,GA4
2026-05-06,MC001,Google Ads,347,17,19,257000.0,1,GA4
2026-05-07,MC001,Google Ads,625,30,29,408000.0,0,Google Ads
2026-05-08,MC001,Google Ads,329,17,17,215000.0,0,CRM
2026-05-09,MC001,Google ads,120,5,6,81000.0,1,Manual
2026-05-10,MC001,Google Ads,307,15,16,194000.0,0,Google Ads
2026-05-11,MC001,Google Ads,333,19,18,223000.0,0,Manual
2026-05-12,MC001,Google Ads,446,26,29,342000.0,1,Google Ads
2026-05-13,MC001,Paid Search,305,15,18,233000.0,1,Manual
2026-05-14,MC001,Google Ads,649,31,28,376000.0,3,GA4
2026-05-15,MC001,Google Ads,540,27,29,321000.0,0,GA4
2026-05-16,MC001,Google Ads,198,10,12,142000.0,0,CRM
2026-05-17,MC001,Google Ads,391,20,19,252000.0,0,Manual
2026-05-18,MC001,Paid Search,632,31,30,403000.0,0,GA4
2026-05-19,MC001,Google Ads,371,21,20,317000.0,0,Google Ads
2026-05-20,MC001,Google Ads,449,25,26,353000.0,0,Meta
2026-05-21,MC001,Google Ads,383,23,25,302000.0,0,CRM
2026-05-22,MC001,Google Ads,559,31,28,483000.0,1,CRM
2026-05-23,MC001,Google Ads,135,7,7,108000.0,0,CRM
2026-05-24,MC001,Google Ads,223,9,9,122000.0,0,GA4
2026-05-25,MC001,Google Ads,425,23,23,313000.0,1,GA4
2026-05-26,MC001,Google Ads,458,28,27,398000.0,0,Manual
2026-05-27,MC001,Google Ads,601,34,32,393000.0,0,Meta
2026-05-28,MC001,Google Ads,472,26,24,333000.0,0,CRM
2026-05-29,MC001,Google Ads,395,22,24,341000.0,2,CRM
2026-05-30,MC001,Google Ads,231,12,12,180000.0,0,Google Ads
2026-05-31,MC001,Google Ads,191,10,10,121000.0,0,CRM
2026-06-01,MC001,Google Ads,483,23,23,265000.0,0,GA4
2026-06-02,MC001,Google Ads,696,41,40,552000.0,1,GA4
2026-06-03,MC001,Google Ads,654,30,34,419000.0,0,CRM
2026-06-04,MC001,Google Ads,469,27,29,407000.0,0,CRM
2026-06-05,MC001,Google Ads,403,23,27,345000.0,0,Google Ads
2026-06-06,MC001,Google Ads,255,14,14,221000.0,0,GA4
2026-06-07,MC001,Google ads,153,7,8,108000.0,0,Manual
2026-06-08,MC001,Google Ads,491,25,23,325000.0,1,CRM
2026-06-09,MC001,Google Ads,548,29,25,412000.0,0,CRM
2026-06-10,MC001,Google Ads,375,22,19,263000.0,0,GA4
2026-06-11,MC001,Google Ads,776,38,33,451000.0,0,Google Ads
2026-06-12,MC001,Google Ads,463,21,21,254000.0,2,GA4
2026-06-13,MC001,Google Ads,153,8,10,108000.0,0,GA4
2026-06-14,MC001,Google Ads,207,10,10,119000.0,0,GA4
2026-06-15,MC001,Google Ads,265,18,20,265000.0,0,CRM
2026-06-16,MC001,Google Ads,418,28,30,381000.0,1,Meta
2026-06-17,MC001,Google Ads,347,14,15,172000.0,2,Google Ads
2026-06-18,MC001,Google Ads,331,20,18,302000.0,1,GA4
2026-06-19,MC001,Google Ads,323,22,20,256000.0,1,CRM
2026-06-20,MC001,Google Ads,164,8,9,123000.0,0,GA4
2026-06-21,MC001,Google ads,210,9,10,115000.0,0,GA4
2026-06-22,MC001,Google Ads,372,21,23,304000.0,0,Meta
2026-06-23,MC001,Google Ads,817,39,37,479000.0,1,GA4
2026-06-24,MC001,Google Ads,407,24,21,336000.0,0,Manual
2026-06-25,MC001,Google Ads,517,28,30,360000.0,0,GA4
2026-06-26,MC001,Google Ads,509,24,21,339000.0,0,Meta
2026-06-27,MC001,Google Ads,220,14,13,226000.0,1,GA4
2026-06-28,MC001,Google Ads,176,9,10,133000.0,0,Meta
2026-06-29,MC001,Google Ads,377,24,22,294000.0,0,GA4
2026-06-30,MC001,Google Ads,428,22,22,279000.0,2,GA4
2026-07-01,MC001,Google Ads,491,29,29,460000.0,0,Google Ads
2026-07-02,MC001,Google Ads,663,37,36,539000.0,0,Google Ads
2026-07-03,MC001,Google Ads,419,23,20,298000.0,1,GA4
2025-03-29,MC002,Google Ads,318,14,13,185000.0,2,Google Ads
2025-03-30,MC002,Google Ads,183,9,9,130000.0,1,Meta
2025-03-31,MC002,Google Ads,921,34,30,564000.0,0,GA4
2025-04-01,MC002,Google Ads,499,24,25,383000.0,0,CRM
2025-04-02,MC002,google ppc,295,17,19,227000.0,1,GA4
2025-04-03,MC002,Google Ads,461,25,24,325000.0,0,Meta
2025-04-04,MC002,Google Ads,345,21,19,349000.0,0,Manual
2025-04-05,MC002,Google Ads,204,10,11,136000.0,0,Google Ads
2025-04-06,MC002,Google Ads,202,10,11,125000.0,0,Meta
2025-04-07,MC002,Google Ads,471,18,18,260000.0,0,GA4
2025-04-08,MC002,Google Ads,763,39,34,614000.0,0,Meta
2025-04-09,MC002,Google Ads,285,15,15,208000.0,0,CRM
2025-04-10,MC002,Google Ads,367,25,26,362000.0,0,CRM
2025-04-11,MC002,Google Ads,428,23,21,295000.0,0,CRM
2025-04-12,MC002,Google Ads,131,7,8,84000.0,0,CRM
2025-04-13,MC002,GAds,295,14,14,221000.0,0,GA4
2025-04-14,MC002,Google Ads,634,33,31,561000.0,0,Manual
2025-04-15,MC002,Google Ads,493,20,22,259000.0,0,CRM
2025-04-16,MC002,Google Ads,419,22,23,362000.0,0,GA4
2025-04-17,MC002,Google Ads,479,28,30,355000.0,0,Google Ads
2025-04-18,MC002,Google Ads,387,23,22,283000.0,1,CRM
2025-04-19,MC002,Google Ads,132,6,6,78000.0,1,Manual
2025-04-20,MC002,Google Ads,336,15,14,188000.0,0,GA4
2025-04-21,MC002,Google Ads,366,21,24,325000.0,0,Google Ads
2025-04-22,MC002,Google Ads,485,29,25,417000.0,0,Google Ads
2025-04-23,MC002,Google Ads,601,37,31,503000.0,0,CRM
2025-04-24,MC002,Google Ads,317,18,20,236000.0,0,Meta
2025-04-25,MC002,Google Ads,505,28,27,443000.0,0,GA4
2025-04-26,MC002,Google Ads,336,15,16,255000.0,0,Google Ads
2025-04-27,MC002,Google Ads,261,15,14,190000.0,0,CRM
2025-04-28,MC002,Google Ads,440,19,18,285000.0,1,Google Ads
2025-04-29,MC002,Google Ads,328,21,22,261000.0,1,Google Ads
2025-04-30,MC002,Google Ads,402,20,23,318000.0,0,Google Ads
2025-05-01,MC002,Google Ads,704,33,30,527000.0,1,CRM
2025-05-02,MC002,Google Ads,335,17,20,263000.0,0,CRM
2025-05-03,MC002,Google Ads,218,9,9,117000.0,0,GA4
2025-05-04,MC002,Google Ads,168,9,10,152000.0,1,Google Ads
2025-05-05,MC002,Google Ads,394,21,21,324000.0,0,GA4
2025-05-06,MC002,Google Ads,456,26,24,317000.0,0,Google Ads
2025-05-07,MC002,Google Ads,304,21,23,321000.0,0,CRM
2025-05-08,MC002,Google Ads,233,12,13,154000.0,1,Manual
2025-05-09,MC002,Google Ads,390,18,18,295000.0,2,Manual
2025-05-10,MC002,Google Ads,181,11,11,138000.0,1,GA4
2025-05-11,MC002,Google Ads,339,20,19,309000.0,1,GA4
05-12-2025,MC002,Google Ads,315,19,22,303000.0,0,Meta
2025-05-13,MC002,Google ads,514,20,18,302000.0,0,GA4
2025-05-14,MC002,Google Ads,389,20,21,272000.0,0,CRM
2025-05-15,MC002,Paid Search,529,25,26,401000.0,1,Google Ads
2025-05-16,MC002,Google Ads,445,21,21,292000.0,0,Google Ads
2025-05-17,MC002,Google Ads,175,9,9,142000.0,0,CRM
2025-05-18,MC002,Google Ads,103,5,5,68000.0,0,Meta
2025-05-19,MC002,Google ads,348,18,21,252000.0,1,Manual
2025-05-20,MC002,Google Ads,308,17,17,204000.0,0,Google Ads
2025-05-21,MC002,Google Ads,560,26,23,405000.0,1,CRM
2025-05-22,MC002,Google Ads,490,26,28,323000.0,1,CRM
2025-05-23,MC002,Google Ads,602,30,30,398000.0,0,GA4
2025-05-24,MC002,google ppc,200,9,9,136000.0,0,Google Ads
2025-05-25,MC002,Google Ads,224,14,14,221000.0,0,GA4
2025-05-26,MC002,Google Ads,323,17,17,284000.0,1,GA4
2025-05-27,MC002,Google Ads,670,36,33,451000.0,2,Meta
2025-05-28,MC002,Google Ads,505,26,25,406000.0,0,GA4
2025-05-29,MC002,Google Ads,669,31,29,514000.0,0,Manual
2025-05-30,MC002,Google Ads,712,33,33,430000.0,0,CRM
2025-05-31,MC002,Google Ads,220,12,11,168000.0,0,Meta
2025-06-01,MC002,Google Ads,151,10,11,131000.0,1,Google Ads
2025-06-02,MC002,Google Ads,385,20,20,246000.0,0,GA4
03/06/2025,MC002,Google Ads,540,25,23,360000.0,0,Meta
2025-06-04,MC002,Google Ads,306,17,19,250000.0,1,Google Ads
2025-06-05,MC002,Google Ads,471,28,24,425000.0,1,Google Ads
2025-06-06,MC002,Google Ads,398,22,24,343000.0,0,Meta
2025-06-07,MC002,Google Ads,105,5,6,82000.0,0,GA4
2025-06-08,MC002,Google Ads,184,11,10,147000.0,0,Google Ads
2025-06-09,MC002,Google Ads,425,22,26,374000.0,2,GA4
2025-06-10,MC002,Google Ads,389,19,20,325000.0,1,Meta
2025-06-11,MC002,Google Ads,476,25,24,337000.0,0,CRM
2025-06-12,MC002,Google Ads,223,11,11,137000.0,0,Manual
2025-06-13,MC002,Google Ads,455,20,18,312000.0,0,CRM
2025-06-14,MC002,Google Ads,199,12,13,153000.0,0,CRM
2025-06-15,MC002,Google Ads,204,11,10,172000.0,0,CRM
2025-06-16,MC002,Google Ads,280,17,17,290000.0,0,CRM
2025-06-17,MC002,Google Ads,356,16,17,202000.0,0,CRM
2025-06-18,MC002,Google Ads,466,21,20,304000.0,0,Meta
2025-06-19,MC002,Google Ads,463,22,25,269000.0,0,Manual
2025-06-20,MC002,Google Ads,285,17,16,228000.0,2,GA4
2025-06-21,MC002,Google Ads,205,9,9,113000.0,0,GA4
2025-06-22,MC002,Google Ads,212,10,10,162000.0,0,Meta
2025-06-23,MC002,Google Ads,461,27,29,403000.0,0,GA4
2025-06-24,MC002,Google Ads,293,15,16,206000.0,0,GA4
2025-06-25,MC002,Google ads,575,24,24,303000.0,0,GA4
2025-06-26,MC002,Google Ads,357,17,18,215000.0,0,Google Ads
2025-06-27,MC002,Google Ads,390,21,21,264000.0,0,GA4
2025-06-28,MC002,Google Ads,193,10,10,171000.0,0,Meta
2025-06-29,MC002,Google Ads,200,11,11,172000.0,0,CRM
2025-06-30,MC002,Google Ads,211,13,14,226000.0,0,GA4
2025-07-01,MC002,Google Ads,421,23,22,395000.0,0,Manual
2025-07-02,MC002,Google Ads,411,21,19,272000.0,1,CRM
2025-07-03,MC002,Google Ads,344,17,20,274000.0,0,GA4
2025-07-04,MC002,Google Ads,476,25,25,325000.0,0,GA4
2025-07-05,MC002,Google Ads,86,5,6,79000.0,1,GA4
2025-07-06,MC002,Google Ads,206,12,13,145000.0,0,GA4
2025-07-07,MC002,Google Ads,424,22,25,349000.0,0,GA4
2025-07-08,MC002,Google Ads,318,20,20,329000.0,1,GA4
2025-07-09,MC002,Google Ads,517,30,30,386000.0,0,Google Ads
2025-07-10,MC002,Google Ads,305,16,17,201000.0,0,Manual
2025-07-11,MC002,Google Ads,365,21,24,310000.0,1,CRM
2025-07-12,MC002,Google Ads,124,7,7,112000.0,0,Google Ads
2025-07-13,MC002,Google Ads,145,6,7,103000.0,0,CRM
2025-07-14,MC002,Google Ads,490,28,25,394000.0,0,GA4
2025-07-15,MC002,Google Ads,326,15,17,212000.0,2,GA4
2025-07-16,MC002,Google Ads,373,25,25,350000.0,0,GA4
2025-07-17,MC002,Google Ads,391,21,24,252000.0,1,Manual
2025-07-18,MC002,Google Ads,367,23,22,322000.0,0,CRM
2025-07-19,MC002,Google Ads,207,12,11,157000.0,0,CRM
2025-07-20,MC002,Google Ads,214,13,13,214000.0,1,CRM
2025-07-21,MC002,Google Ads,326,18,15,224000.0,0,GA4
2025-07-22,MC002,Google Ads,505,28,31,424000.0,3,GA4
2025-07-23,MC002,Google Ads,328,21,23,278000.0,0,GA4
2025-07-24,MC002,Google Ads,422,25,23,338000.0,0,GA4
2025-07-25,MC002,Google Ads,482,25,24,310000.0,0,CRM
2025-07-26,MC002,google ppc,201,11,11,134000.0,0,Google Ads
2025-07-27,MC002,Google Ads,322,17,15,205000.0,0,GA4
2025-07-28,MC002,Google Ads,423,26,27,382000.0,1,CRM
2025-07-29,MC002,Google Ads,685,34,33,585000.0,0,Meta
2025-07-30,MC002,Google Ads,468,27,23,424000.0,0,CRM
2025-07-31,MC002,Google Ads,370,21,22,320000.0,0,Meta
2025-08-01,MC002,Google Ads,482,20,21,263000.0,1,CRM
2025-08-02,MC002,Google Ads,254,13,16,179000.0,1,Manual
2025-08-03,MC002,Google Ads,143,7,7,102000.0,0,Google Ads
2025-08-04,MC002,Google Ads,226,12,12,188000.0,0,CRM
2025-08-05,MC002,Google Ads,383,20,22,326000.0,3,GA4
2025-08-06,MC002,Google Ads,731,43,38,704000.0,1,Meta
2025-08-07,MC002,Google Ads,357,16,16,246000.0,1,Manual
2025-08-08,MC002,Google Ads,651,31,28,402000.0,0,GA4
2025-08-09,MC002,Google Ads,327,15,14,240000.0,0,Meta
2025-08-10,MC002,Google Ads,182,7,8,92000.0,0,GA4
2025-08-11,MC002,Google Ads,1031,35,34,444000.0,0,GA4
2025-08-12,MC002,Google Ads,363,24,26,373000.0,0,CRM
2025-08-13,MC002,Google Ads,544,27,26,444000.0,1,Manual
2025-08-14,MC002,Google Ads,403,22,24,347000.0,2,GA4
2025-08-15,MC002,Google Ads,335,19,21,252000.0,3,Manual
2025-08-16,MC002,Google Ads,355,18,17,284000.0,0,GA4
2025-08-17,MC002,Google Ads,130,6,7,102000.0,0,Manual
2025-08-18,MC002,Google Ads,617,34,29,434000.0,1,CRM
2025-08-19,MC002,Google Ads,428,21,22,340000.0,1,Meta
2025-08-20,MC002,Google Ads,455,24,23,303000.0,0,Manual
2025-08-21,MC002,Google Ads,683,31,30,420000.0,0,GA4
2025-08-22,MC002,Google Ads,325,16,18,275000.0,0,GA4
2025-08-23,MC002,Google Ads,73,4,4,49000.0,0,GA4
2025-08-24,MC002,Google Ads,87,4,4,50000.0,1,CRM
2025-08-25,MC002,Google Ads,280,15,16,211000.0,0,CRM
2025-08-26,MC002,Google Ads,624,31,27,509000.0,1,Google Ads
2025-08-27,MC002,Google Ads,745,39,32,472000.0,1,Manual
2025-08-28,MC002,Google Ads,435,19,22,307000.0,1,Manual
2025-08-29,MC002,Google Ads,417,20,20,277000.0,0,Google Ads
2025-08-30,MC002,Google Ads,115,6,6,94000.0,0,GA4
2025-08-31,MC002,Google Ads,213,11,10,146000.0,0,Google Ads
2025-09-01,MC002,Google Ads,471,22,24,373000.0,2,Meta
2025-09-02,MC002,Google Ads,379,21,19,363000.0,0,GA4
2025-09-03,MC002,Google Ads,355,18,19,309000.0,0,Manual
2025-09-04,MC002,Google Ads,492,30,29,377000.0,0,Manual
2025-09-05,MC002,Google Ads,318,22,20,302000.0,0,GA4
2025-09-06,MC002,Google Ads,184,9,9,140000.0,1,GA4
2025-09-07,MC002,Google Ads,177,9,8,137000.0,0,Meta
2025-09-08,MC002,Google Ads,286,14,17,213000.0,0,CRM
2025-09-09,MC002,Google Ads,646,28,26,462000.0,0,Google Ads
2025-09-10,MC002,Google Ads,606,33,30,408000.0,0,Google Ads
2025-09-11,MC002,Google Ads,319,20,19,267000.0,0,Manual
2025-09-12,MC002,Google Ads,397,21,25,254000.0,0,CRM
2025-09-13,MC002,Google Ads,98,6,7,96000.0,0,GA4
2025-09-14,MC002,Google Ads,150,8,9,113000.0,2,Meta
2025-09-15,MC002,Google Ads,350,23,20,360000.0,0,Manual
2025-09-16,MC002,Google Ads,552,33,30,532000.0,1,GA4
2025-09-17,MC002,Google Ads,759,35,35,517000.0,1,Meta
2025-09-18,MC002,Google Ads,503,25,24,301000.0,0,GA4
2025-09-19,MC002,Google Ads,501,22,23,350000.0,0,Google Ads
2025-09-20,MC002,Google Ads,241,10,11,173000.0,0,Meta
2025-09-21,MC002,Google Ads,149,7,7,107000.0,0,Google Ads
2025-09-22,MC002,Google Ads,583,30,30,446000.0,0,GA4
2025-09-23,MC002,Google Ads,353,20,22,272000.0,0,Meta
2025-09-24,MC002,Google Ads,279,18,17,308000.0,0,GA4
2025-09-25,MC002,Google Ads,526,28,25,370000.0,0,GA4
2025-09-26,MC002,Google Ads,448,25,23,318000.0,1,GA4
2025-09-27,MC002,Google Ads,152,7,8,98000.0,0,GA4
2025-09-28,MC002,Google Ads,183,11,11,161000.0,0,Meta
2025-09-29,MC002,Google Ads,575,29,28,392000.0,0,Google Ads
2025-09-30,MC002,Google Ads,427,23,24,363000.0,0,GA4
2025-10-01,MC002,Google Ads,503,30,29,425000.0,0,GA4
2025-10-02,MC002,Google Ads,630,37,36,497000.0,1,CRM
2025-10-03,MC002,Google Ads,536,27,30,322000.0,0,Google Ads
2025-10-04,MC002,Google Ads,296,15,17,258000.0,0,GA4
2025-10-05,MC002,Google Ads,320,16,16,271000.0,1,CRM
2025-10-06,MC002,GAds,847,47,39,687000.0,0,CRM
2025-10-07,MC002,Google Ads,480,22,21,297000.0,0,Manual
2025-10-08,MC002,Paid Search,1132,47,43,709000.0,0,Manual
2025-10-09,MC002,Google Ads,729,36,40,570000.0,0,GA4
2025-10-10,MC002,Google Ads,485,24,24,359000.0,0,CRM
2025-10-11,MC002,Google Ads,223,14,12,190000.0,1,CRM
2025-10-12,MC002,Google Ads,217,10,10,146000.0,1,Google Ads
2025-10-13,MC002,Google Ads,458,26,24,353000.0,1,Manual
2025-10-14,MC002,Google Ads,384,20,22,304000.0,0,Google Ads
2025-10-15,MC002,Google Ads,468,25,25,425000.0,0,Google Ads
2025-10-16,MC002,Google Ads,587,27,28,347000.0,1,Google Ads
2025-10-17,MC002,Google Ads,866,42,38,727000.0,0,CRM
2025-10-18,MC002,Google Ads,321,19,17,318000.0,0,CRM
2025-10-19,MC002,Google Ads,410,18,17,224000.0,0,GA4
2025-10-20,MC002,Google Ads,643,37,36,622000.0,0,CRM
2025-10-21,MC002,Google Ads,588,28,25,470000.0,0,GA4
10-22-2025,MC002,Google Ads,587,37,35,586000.0,1,GA4
2025-10-23,MC002,Google Ads,411,24,22,290000.0,0,CRM
2025-10-24,MC002,Google Ads,546,33,32,433000.0,0,GA4
2025-10-25,MC002,Google Ads,145,8,8,115000.0,0,Meta
2025-10-26,MC002,Google Ads,289,17,14,293000.0,0,Google Ads
2025-10-27,MC002,Google Ads,996,42,39,508000.0,0,Google Ads
2025-10-28,MC002,Google Ads,450,22,26,323000.0,2,GA4
2025-10-29,MC002,Google Ads,442,25,28,300000.0,0,Meta
2025-10-30,MC002,Google Ads,673,34,30,476000.0,1,Google Ads
2025-10-31,MC002,Google Ads,414,22,22,300000.0,0,GA4
2025-11-01,MC002,Google Ads,121,6,7,93000.0,0,GA4
2025-11-02,MC002,Google Ads,379,19,17,230000.0,0,CRM
2025-11-03,MC002,Google Ads,620,35,36,433000.0,1,GA4
2025-11-04,MC002,Google Ads,623,29,27,458000.0,2,GA4
2025-11-05,MC002,Google Ads,432,28,26,382000.0,0,Google Ads
2025-11-06,MC002,Google Ads,543,29,30,413000.0,0,Meta
2025-11-07,MC002,Google Ads,706,34,31,484000.0,0,Google Ads
2025-11-08,MC002,Google Ads,201,14,13,188000.0,0,Google Ads
2025-11-09,MC002,Google Ads,214,11,11,137000.0,1,GA4
2025-11-10,MC002,Google Ads,856,42,38,694000.0,0,Manual
2025-11-11,MC002,Google Ads,614,31,27,376000.0,0,CRM
2025-11-12,MC002,Google Ads,500,27,24,376000.0,0,GA4
2025-11-13,MC002,Google Ads,944,40,36,621000.0,3,CRM
2025-11-14,MC002,Google Ads,573,32,28,429000.0,0,CRM
2025-11-15,MC002,Google Ads,281,15,16,237000.0,0,GA4
2025-11-16,MC002,Google Ads,376,21,19,270000.0,2,Meta
2025-11-17,MC002,Google Ads,381,18,20,231000.0,0,CRM
2025-11-18,MC002,Google Ads,491,25,24,414000.0,0,CRM
2025-11-19,MC002,Google Ads,520,24,28,333000.0,1,GA4
2025-11-20,MC002,Google Ads,695,31,35,395000.0,1,CRM
2025-11-21,MC002,Google Ads,554,36,30,536000.0,0,GA4
2025-11-22,MC002,Google Ads,235,11,11,178000.0,1,Google Ads
2025-11-23,MC002,Google ads,172,8,7,111000.0,0,CRM
2025-11-24,MC002,Google Ads,648,32,31,540000.0,0,Meta
2025-11-25,MC002,Google Ads,373,23,24,378000.0,0,GA4
2025-11-26,MC002,Google Ads,478,26,25,359000.0,0,Google Ads
2025-11-27,MC002,Google Ads,593,33,28,458000.0,0,CRM
2025-11-28,MC002,Google Ads,313,16,19,198000.0,0,Meta
2025-11-29,MC002,Google Ads,346,22,20,278000.0,0,CRM
2025-11-30,MC002,Google Ads,258,13,12,178000.0,0,Google Ads
2025-12-01,MC002,GAds,604,31,32,404000.0,0,CRM
2025-12-02,MC002,Google Ads,747,40,39,572000.0,2,Google Ads
2025-12-03,MC002,GAds,407,25,21,422000.0,0,GA4
2025-12-04,MC002,Google Ads,399,20,23,268000.0,2,GA4
2025-12-05,MC002,Google Ads,342,19,18,329000.0,1,Google Ads
2025-12-06,MC002,Google Ads,453,21,18,316000.0,1,Meta
2025-12-07,MC002,Google Ads,207,10,9,172000.0,0,GA4
2025-12-08,MC002,Google Ads,848,36,32,482000.0,0,GA4
2025-12-09,MC002,Google Ads,515,31,31,479000.0,0,Meta
2025-12-10,MC002,Google Ads,486,21,22,279000.0,0,Meta
2025-12-11,MC002,Google Ads,572,29,26,366000.0,0,GA4
2025-12-12,MC002,Google Ads,295,16,18,275000.0,1,GA4
2025-12-13,MC002,Google Ads,208,11,12,146000.0,0,GA4
2025-12-14,MC002,Google Ads,255,15,15,194000.0,0,Google Ads
2025-12-15,MC002,Google Ads,442,29,25,422000.0,0,GA4
2025-12-16,MC002,Google Ads,624,34,31,543000.0,0,Manual
